"","gq","gqtypeg","farm","ownershg","nfams","ncouples","nmothers","nfathers","momloc","stepmom","momrule","poploc","steppop","poprule","sploc","sprule","famsize","nchild","nchlt5","famunit","nsibs","relateg","sex","raceg","marst","chborn","school","educrec","schltype","empstatg","labforce","classwkg","wkswork2","hrswork2","yrlastwk","workedyr","incfarm","migrat5g","movedin","vetstat","value","rent","ftotinc","eldch","yngch","age","occscore","sei","inctot","incwage","incbus","incss","incwelfr","incother","poverty","binaryClass"
"5266","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Owned_or_being_bought_(loan)","1","1","1","1","2","0","1","1","0","1","0","0","6","0","0","1","3","Child","Male","White","Never_married_single","No_children","Yes_in_school","Grade_1-4","Public_school","Employed","Yes_in_labor_force","Works_for_wages_salary","50-52_weeks","40_hours","Never_worked","Yes","999999","Same_house","0","No_Service",4e+05,0,68107,99,99,10,0,0,0,999999,999999,99999,99999,99999,411,"P"
"3171","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Rented","1","1","1","1","0","0","0","0","0","0","1","1","3","1","1","1","0","Spouse","Female","American_Indian","Married_spouse_present","2__children","Yes_in_school","1_to_3_years_of_college","Public_school","Employed","Yes_in_labor_force","Works_for_wages_salary","40-47_weeks","30-34_hours","Never_worked","Yes","0","Moved_place_not_reported","0","No_Service",999999,625,10916,1,1,24,11,16,10916,10916,0,0,0,0,109,"P"
"4713","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Rented","1","1","1","1","2","0","1","1","0","1","0","0","4","0","0","1","1","Child","Female","White","Never_married_single","No_children","Yes_in_school","None_or_preschool","Public_school","Employed","Yes_in_labor_force","Works_for_wages_salary","50-52_weeks","40_hours","Never_worked","Yes","999999","Moved_place_not_reported","0","No_Service",999999,1000,89000,99,99,6,0,0,0,999999,999999,99999,99999,99999,501,"P"
"5738","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Rented","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","Head_Householder","Female","White","Never_married_single","No_children","Yes_in_school","Grade_12","Private_school_(19601990)","Employed","Yes_in_labor_force","Works_for_wages_salary","50-52_weeks","35-39_hours","Never_worked","Yes","0","Moved_place_not_reported","1","No_Service",999999,1000,13000,99,99,35,11,16,13000,13000,0,0,0,0,202,"P"
"8139","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Owned_or_being_bought_(loan)","5","3","1","1","2","0","1","1","0","1","0","0","4","0","0","1","1","Child","Male","Chinese","Never_married_single","No_children","Yes_in_school","Grade_1-4","Public_school","Employed","Yes_in_labor_force","Works_for_wages_salary","50-52_weeks","40_hours","Never_worked","Yes","999999","Moved_place_not_reported","0","No_Service",225000,0,27594,99,99,7,0,0,0,999999,999999,99999,99999,99999,219,"P"
"4033","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Owned_or_being_bought_(loan)","1","1","1","1","0","0","0","0","0","0","2","1","4","2","0","1","0","Head_Householder","Male","White","Married_spouse_present","No_children","No_not_in_school","4+_years_of_college","Not_enrolled","Employed","Yes_in_labor_force","Works_for_wages_salary","50-52_weeks","60+_hours","Never_worked","Yes","0","Same_house","5","Yes",187500,0,1e+05,13,6,44,37,78,1e+05,95000,0,0,0,0,501,"P"
"4355","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Rented","1","1","0","0","0","0","0","0","0","0","1","1","2","0","0","1","0","Spouse","Female","Black_Negro","Married_spouse_present","No_children","No_not_in_school","Grade_10","Not_enrolled","Not_in_labor_force","No_not_in_labor_force","Works_for_wages_salary","50-52_weeks","40_hours","Worked_more_than_10_yrs_ago","No","0","Same_house","0","No_Service",999999,362,14112,99,99,83,0,0,4152,0,0,4152,0,0,188,"P"
"4180","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Owned_or_being_bought_(loan)","1","1","1","1","0","0","0","0","0","0","1","1","3","1","0","1","0","Spouse","Female","White","Married_spouse_present","5","No_not_in_school","Grade_11","Not_enrolled","Not_in_labor_force","No_not_in_labor_force","Works_for_wages_salary","50-52_weeks","40_hours","Never_worked","No","0","Same_house","0","No_Service",275000,0,40000,16,16,48,0,0,0,0,0,0,0,0,401,"P"
"30","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Rented","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","Head_Householder","Male","White","Divorced","No_children","Yes_in_school","4+_years_of_college","Public_school","Unemployed","Yes_in_labor_force","Works_for_wages_salary","1-13_weeks","40_hours","Worked_previous_yr","Yes","0","Moved_place_not_reported","1","Yes",999999,487,12461,99,99,46,31,65,12461,224,0,0,6695,5112,193,"P"
"254","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Rented","2","0","1","0","0","0","0","0","0","0","0","0","2","1","1","1","0","Head_Householder","Female","Black_Negro","Never_married_single","1_child","No_not_in_school","1_to_3_years_of_college","Not_enrolled","Employed","Yes_in_labor_force","Works_for_wages_salary","48-49_weeks","40_hours","Never_worked","Yes","0","Moved_place_not_reported","1","No_Service",999999,575,7000,2,2,22,29,18,7000,7000,0,0,0,0,82,"N"
"6325","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Rented","2","0","1","1","0","0","0","0","0","0","0","0","6","0","0","1","0","Parent","Male","White","Married_spouse_absent","No_children","No_not_in_school","None_or_preschool","Not_enrolled","Employed","Yes_in_labor_force","Works_for_wages_salary","50-52_weeks","40_hours","Never_worked","No","0","Moved_place_not_reported","0","No_Service",999999,362,24400,99,99,50,22,18,0,0,0,0,0,0,143,"P"
"6579","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Rented","1","0","1","1","0","0","0","1","0","1","0","0","8","0","0","1","1","Child","Male","White","Never_married_single","No_children","No_not_in_school","None_or_preschool","Not_enrolled","Employed","Yes_in_labor_force","Works_for_wages_salary","50-52_weeks","40_hours","Never_worked","Yes","999999","Same_house","0","No_Service",999999,362,69620,99,99,5,0,0,0,999999,999999,99999,99999,99999,308,"P"
"1645","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Rented","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","Head_Householder","Male","White","Never_married_single","No_children","No_not_in_school","Grade_12","Not_enrolled","Unemployed","Yes_in_labor_force","Self-employed","14-26_weeks","40_hours","Worked_current_yr","Yes","0","Same_house","8","No_Service",999999,1,3900,99,99,37,24,19,3900,0,3900,0,0,0,60,"P"
"6211","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Owned_or_being_bought_(loan)","1","1","1","1","0","0","0","0","0","0","1","1","3","1","0","1","0","Spouse","Female","White","Married_spouse_present","2__children","No_not_in_school","4+_years_of_college","Not_enrolled","Not_in_labor_force","No_not_in_labor_force","Works_for_wages_salary","50-52_weeks","40_hours","Worked_more_than_10_yrs_ago","No","0","Same_house","0","No_Service",112500,0,23910,18,18,58,0,0,0,0,0,0,0,0,247,"P"
"7592","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Owned_or_being_bought_(loan)","1","1","1","1","0","0","0","0","0","0","2","1","4","2","0","1","0","Head_Householder","Male","White","Married_spouse_present","No_children","Yes_in_school","4+_years_of_college","Private_school_(19601990)","Employed","Yes_in_labor_force","Self-employed","1-13_weeks","40_hours","Never_worked","Yes","0","Same_house","6","Yes",4e+05,0,58135,31,21,51,21,66,42785,16985,15000,0,0,0,455,"P"
"1137","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Rented","1","1","2","1","2","0","1","1","0","1","0","0","6","0","0","1","2","Child","Male","Chinese","Never_married_single","No_children","Yes_in_school","1_to_3_years_of_college","Public_school","Not_in_labor_force","No_not_in_labor_force","Works_for_wages_salary","50-52_weeks","40_hours","Worked_3-5_yrs_ago","No","0","Same_house","0","No_Service",999999,537,26500,99,99,20,17,11,2000,0,0,0,0,0,149,"P"
"1471","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Rented","1","1","1","1","0","0","0","0","0","0","1","1","7","5","1","1","0","Spouse","Female","White","Married_spouse_present","5","No_not_in_school","Grade_5-8","Not_enrolled","Employed","Yes_in_labor_force","Works_for_wages_salary","14-26_weeks","40_hours","Never_worked","Yes","0","Moved_place_not_reported","0","No_Service",999999,875,20020,22,3,44,23,18,4080,4080,0,0,0,0,100,"P"
"6981","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Rented","3","0","0","1","0","0","0","0","0","0","0","0","8","0","0","1","0","Other_relatives","Male","White","Never_married_single","No_children","Yes_in_school","Grade_5-8","Public_school","Employed","Yes_in_labor_force","Works_for_wages_salary","50-52_weeks","40_hours","Never_worked","Yes","999999","Same_house","0","No_Service",999999,412,10000,99,99,14,0,0,0,999999,999999,99999,99999,99999,49,"P"
"2577","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Rented","1","0","2","0","0","0","0","0","0","0","0","0","3","1","0","1","0","Head_Householder","Female","White","Divorced","6","No_not_in_school","Grade_5-8","Not_enrolled","Not_in_labor_force","No_not_in_labor_force","Works_for_wages_salary","50-52_weeks","40_hours","Worked_2_yrs_prior","No","0","Same_house","7","No_Service",999999,362,20382,41,41,61,24,44,7590,0,0,7590,0,0,210,"P"
"1806","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Rented","1","0","1","0","0","0","0","0","0","0","0","0","2","1","0","1","0","Head_Householder","Female","White","Divorced","2__children","No_not_in_school","1_to_3_years_of_college","Not_enrolled","Employed","Yes_in_labor_force","Works_for_wages_salary","50-52_weeks","40_hours","Never_worked","Yes","0","Moved_place_not_reported","2","No_Service",999999,625,46150,30,30,60,24,44,31150,31083,0,0,0,0,501,"P"
"6182","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Owned_or_being_bought_(loan)","1","1","1","1","0","0","0","0","0","0","2","1","6","4","0","1","0","Head_Householder","Male","White","Married_spouse_present","No_children","Yes_in_school","Grade_5-8","Public_school","Employed","Yes_in_labor_force","Works_for_wages_salary","48-49_weeks","40_hours","Never_worked","Yes","0","Same_house","6","No_Service",162500,0,40245,18,6,54,20,9,23664,23000,0,0,0,664,235,"P"
"1293","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Owned_or_being_bought_(loan)","1","1","1","1","0","0","0","0","0","0","1","1","7","5","1","1","0","Spouse","Female","White","Married_spouse_present","5","No_not_in_school","1_to_3_years_of_college","Not_enrolled","Not_in_labor_force","No_not_in_labor_force","Works_for_wages_salary","50-52_weeks","40_hours","Worked_more_than_10_yrs_ago","No","0","Same_house","0","No_Service",350000,0,79500,16,4,42,0,0,0,0,0,0,0,0,428,"P"
"4382","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Owned_or_being_bought_(loan)","1","1","0","0","0","0","0","0","0","0","1","1","2","0","0","1","0","Spouse","Female","White","Married_spouse_present","4","No_not_in_school","Grade_12","Not_enrolled","Not_in_labor_force","No_not_in_labor_force","Works_for_wages_salary","50-52_weeks","40_hours","Never_worked","No","0","Same_house","0","No_Service",225000,0,20272,99,99,66,0,0,0,0,0,0,0,0,270,"P"
"8332","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Owned_or_being_bought_(loan)","1","1","1","1","0","0","0","0","0","0","1","1","5","3","0","1","0","Spouse","Female","White","Married_spouse_present","3","No_not_in_school","1_to_3_years_of_college","Not_enrolled","Not_in_labor_force","No_not_in_labor_force","Works_for_wages_salary","48-49_weeks","40_hours","Worked_current_yr","Yes","0","Same_house","0","No_Service",52500,0,89600,29,20,41,41,68,18000,18000,0,0,0,0,501,"P"
"6008","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Rented","3","1","2","1","0","0","0","0","0","0","0","0","5","0","0","1","1","Sibling-in-Law","Female","White","Married_spouse_absent","1_child","No_not_in_school","1_to_3_years_of_college","Not_enrolled","Not_in_labor_force","No_not_in_labor_force","Works_for_wages_salary","50-52_weeks","40_hours","Never_worked","No","0","Moved_place_not_reported","0","No_Service",999999,725,24000,99,99,25,0,0,0,0,0,0,0,0,153,"P"
"1585","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Owned_or_being_bought_(loan)","1","1","0","0","0","0","0","0","0","0","2","1","2","0","0","1","0","Head_Householder","Male","White","Married_spouse_present","No_children","No_not_in_school","1_to_3_years_of_college","Not_enrolled","Employed","Yes_in_labor_force","Self-employed","50-52_weeks","40_hours","Never_worked","Yes","0","Same_house","2","Yes",112500,0,45200,99,99,58,30,27,4000,11000,-7000,0,0,0,501,"P"
"2881","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Owned_or_being_bought_(loan)","1","1","1","1","0","0","0","0","0","0","1","1","4","2","0","1","0","Spouse","Female","White","Married_spouse_present","2__children","Yes_in_school","1_to_3_years_of_college","Public_school","Not_in_labor_force","No_not_in_labor_force","Works_for_wages_salary","50-52_weeks","40_hours","Worked_more_than_10_yrs_ago","No","0","Same_house","0","No_Service",4e+05,0,195516,12,7,40,0,0,0,0,0,0,0,0,501,"P"
"8124","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Rented","1","0","1","0","1","0","1","0","0","0","0","0","4","0","0","1","1","Child","Female","White","Never_married_single","No_children","No_not_in_school","None_or_preschool","Not_enrolled","Employed","Yes_in_labor_force","Works_for_wages_salary","50-52_weeks","40_hours","Never_worked","Yes","999999","Moved_place_not_reported","0","No_Service",999999,512,14500,99,99,3,0,0,0,999999,999999,99999,99999,99999,115,"P"
"3307","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Owned_or_being_bought_(loan)","1","1","0","0","0","0","0","0","0","0","1","2","2","0","0","1","0","Spouse","Male","White","Married_spouse_present","No_children","No_not_in_school","4+_years_of_college","Not_enrolled","Employed","Yes_in_labor_force","Works_for_wages_salary","50-52_weeks","40_hours","Never_worked","Yes","0","Moved_place_not_reported","0","No_Service",162500,0,95000,99,99,32,42,84,50000,50000,0,0,0,0,501,"P"
"8356","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Owned_or_being_bought_(loan)","1","1","1","1","0","0","0","0","0","0","1","1","3","1","0","1","0","Spouse","Female","White","Married_spouse_present","3","No_not_in_school","1_to_3_years_of_college","Not_enrolled","Employed","Yes_in_labor_force","Works_for_wages_salary","40-47_weeks","40_hours","Never_worked","Yes","0","Same_house","0","No_Service",350000,0,97400,35,35,61,22,61,27400,25000,0,0,0,0,501,"P"
"3812","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Owned_or_being_bought_(loan)","1","1","1","1","2","0","1","1","0","1","0","0","4","0","0","1","1","Child","Female","White","Never_married_single","No_children","Yes_in_school","None_or_preschool","Private_school_(19601990)","Employed","Yes_in_labor_force","Works_for_wages_salary","50-52_weeks","40_hours","Never_worked","Yes","999999","Same_house","0","No_Service",225000,0,45000,99,99,5,0,0,0,999999,999999,99999,99999,99999,358,"P"
"5438","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Rented","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","Partner_friend_visitor","Male","White","Never_married_single","No_children","Yes_in_school","Grade_5-8","Public_school","Employed","Yes_in_labor_force","Works_for_wages_salary","14-26_weeks","35-39_hours","Never_worked","Yes","0","Moved_place_not_reported","0","No_Service",999999,512,0,99,99,27,20,12,2550,2550,0,0,0,0,40,"P"
"3003","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Owned_or_being_bought_(loan)","1","0","1","0","0","0","0","0","0","0","0","0","2","1","0","1","0","Head_Householder","Female","Black_Negro","Separated","1_child","No_not_in_school","1_to_3_years_of_college","Not_enrolled","Employed","Yes_in_labor_force","Works_for_wages_salary","50-52_weeks","40_hours","Never_worked","Yes","0","Same_house","5","No_Service",137500,0,45000,11,11,41,34,49,45000,45000,0,0,0,0,501,"P"
"5492","HH_in_1970_definition_but_sampled_as_larger_unit","NA_(household)","Non-Farm","Rented","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","Partner_friend_visitor","Male","Black_Negro","Divorced","No_children","No_not_in_school","Grade_12","Not_enrolled","Not_in_labor_force","No_not_in_labor_force","Works_for_wages_salary","50-52_weeks","40_hours","Worked_more_than_10_yrs_ago","No","0","Same_house","0","Yes",999999,625,11950,99,99,61,0,0,7560,0,0,0,7560,0,117,"P"
